Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
840	-1292.588	-1505.564	212.9757	0.7904494	2.156205	0.633592	0.366408	3.545164
846	-1282.735	-1497.472	214.737	0.9300267	1.941043	0.617614	0.382386	2.477562
852	-1278.348	-1491.831	213.4827	0.8114852	2.194141	0.587816	0.412184	3.223103
858	-1278.542	-1492.493	213.951	0.6646568	1.663802	0.587816	0.412184	3.223103
864	-1287.379	-1499.987	212.6077	0.620809	2.706354	0.587816	0.412184	3.696178
870	-1287.381	-1500.549	213.1688	0.6472917	1.649678	0.625787	0.374213	3.696178
876	-1285.454	-1498.562	213.1084	0.7616977	2.793515	0.699895	0.300105	3.298589
882	-1280.192	-1493.561	213.3695	0.6180426	2.033668	0.556695	0.443305	3.45645
888	-1279.75	-1493.403	213.6536	0.7291786	2.146899	0.573248	0.426752	3.186005
894	-1279.441	-1492.86	213.4184	0.7534532	2.254733	0.546614	0.453386	3.27607
900	-1272.434	-1485.825	213.3911	0.8695142	1.764223	0.637229	0.362771	3.393065
906	-1278.239	-1492.828	214.5888	1.123565	2.112006	0.644789	0.355211	2.386469
912	-1296.512	-1511.584	215.0729	1.020508	2.112006	0.612125	0.387875	2.141921
918	-1285.926	-1500.015	214.089	0.9382081	2.765071	0.620793	0.379207	2.609294
924	-1295.7	-1509.887	214.1867	0.8560174	2.069316	0.622945	0.377055	2.816178
930	-1284.303	-1499.079	214.7766	0.9478368	2.257606	0.57949	0.42051	2.328239
936	-1283.968	-1498.891	214.9228	1.015624	2.295801	0.638198	0.361802	2.177758
942	-1288.477	-1503.742	215.265	1.05596	2.14392	0.63737	0.36263	1.979898
948	-1281.307	-1497.197	215.8905	1.180614	1.221906	0.699871	0.300129	1.898865
954	-1287.011	-1502.895	215.8832	1.48029	2.501285	0.702296	0.297704	1.04664
960	-1300.106	-1515.387	215.281	1.164308	1.724061	0.649097	0.350903	2.065705
966	-1297.205	-1512.267	215.0624	1.164308	1.724061	0.58525	0.41475	2.208448
972	-1292.979	-1508.546	215.5675	1.274532	1.529474	0.643122	0.356878	1.89008
978	-1292.103	-1508.071	215.9678	1.352639	1.417373	0.643122	0.356878	1.613489
984	-1287.055	-1502.897	215.842	1.266937	1.659865	0.667725	0.332275	1.639993
990	-1297.445	-1512.789	215.3438	1.307037	2.121124	0.667725	0.332275	1.763432
996	-1285.277	-1500.894	215.6171	1.18913	1.583237	0.632816	0.367184	1.888314
1002	-1283.853	-1499.568	215.7143	1.227818	1.075287	0.632816	0.367184	2.073421
1008	-1289.302	-1505.168	215.8667	1.227818	1.127096	0.632816	0.367184	1.93985
1014	-1306.128	-1521.918	215.7903	1.166532	1.980174	0.637161	0.362839	1.603436
1020	-1291.254	-1506.184	214.93	1.138356	1.685517	0.655589	0.344411	2.326443
1026	-1294.659	-1508.838	214.1788	1.17543	2.826773	0.655589	0.344411	2.38744
1032	-1305.309	-1517.662	212.3528	0.6773315	1.466321	0.666014	0.333986	4.220965
1038	-1302	-1514.34	212.3394	0.7317617	3.062325	0.683456	0.316544	3.696825
1044	-1293.914	-1507.259	213.3452	0.7806835	1.80904	0.580682	0.419318	3.455164
1050	-1296.288	-1510.736	214.4481	0.9212928	2.225965	0.646245	0.353755	2.562138
1056	-1290.262	-1504.107	213.8457	0.9212928	1.958657	0.646245	0.353755	3.021518
1062	-1288.628	-1502.411	213.783	1.051837	1.297843	0.638983	0.361017	3.254532
1068	-1297.258	-1510.522	213.2632	0.668891	1.422865	0.593837	0.406163	3.723729
1074	-1290.763	-1504.47	213.7072	0.822898	1.448167	0.521597	0.478403	3.364344
1080	-1309.974	-1523.587	213.6134	0.8822558	2.232975	0.627768	0.372232	3.090921
1086	-1315.411	-1528.296	212.8851	0.7061362	2.232975	0.581843	0.418157	3.622504
1092	-1299.309	-1513.236	213.9278	0.7191939	1.522138	0.600706	0.399294	3.26333
1098	-1289.483	-1502.685	213.2022	0.62597	1.691931	0.651251	0.348749	3.672676
1104	-1307.273	-1519.315	212.0429	0.6466344	3.240559	0.678299	0.321701	3.87472
1110	-1303.477	-1516.086	212.6093	0.6069746	2.016729	0.678299	0.321701	3.90844
1116	-1304.678	-1517.076	212.3982	0.7166947	2.016729	0.620783	0.379217	3.966526
1122	-1296.875	-1510.208	213.3334	0.840045	1.427877	0.725165	0.274835	3.581689
1128	-1288.044	-1502.513	214.4691	1.013515	1.584179	0.667685	0.332315	2.735006
1134	-1295.79	-1510.383	214.5931	0.9500797	1.49996	0.681067	0.318933	2.735006
1140	-1289.422	-1504.582	215.1603	1.005782	1.217099	0.599474	0.400526	2.488738
1146	-1300.259	-1514.189	213.9301	0.8834315	2.66773	0.599474	0.400526	2.768052
1152	-1286.395	-1499.669	213.274	0.9383214	2.117398	0.59739	0.40261	3.296535
1158	-1278.125	-1492.164	214.0394	0.9383214	2.117798	0.59739	0.40261	2.83899
1164	-1282.245	-1496.86	214.6157	1.091418	2.736192	0.608944	0.391056	2.18783
1170	-1274.408	-1490.075	215.667	1.219105	1.953818	0.645405	0.354595	1.665644
1176	-1280.879	-1496.774	215.8944	1.600421	2.295469	0.566252	0.433748	1.020745
1182	-1296.619	-1512.101	215.4817	1.391408	2.277932	0.618122	0.381878	1.542762
1188	-1288.449	-1503.853	215.4036	1.368051	2.307129	0.519642	0.480358	1.605864
1194	-1283.74	-1499.336	215.5961	1.535887	3.268841	0.624743	0.375257	0.939358
1200	-1279.153	-1495.116	215.9635	1.603281	2.21184	0.593836	0.406164	0.9936682
1206	-1288.508	-1505.119	216.6112	1.518202	1.37587	0.630328	0.369672	0.9714229
1212	-1271.525	-1488.005	216.4795	1.518202	1.608141	0.653814	0.346186	0.929461
1218	-1270.144	-1486.02	215.8761	1.437715	2.197513	0.668705	0.331295	1.231171
1224	-1274.111	-1489.738	215.6274	1.215127	2.11433	0.673847	0.326153	1.630195
1230	-1281.314	-1495.226	213.9114	1.215127	2.287543	0.562821	0.437179	2.691843
1236	-1281.169	-1495.828	214.659	1.081616	2.888472	0.644608	0.355392	2.121585
1242	-1277.873	-1493.329	215.4552	1.278712	2.355715	0.596423	0.403577	1.614907
1248	-1290.71	-1506.573	215.8633	1.195011	1.709984	0.596423	0.403577	1.652183
1254	-1292.934	-1507.925	214.9902	1.023655	1.799351	0.735949	0.264051	2.313727
1260	-1294.451	-1509.402	214.9509	1.062742	1.381987	0.613836	0.386164	2.499434
1266	-1298.719	-1513.921	215.2021	1.062742	1.691553	0.568354	0.431646	2.197694
1272	-1300.133	-1514.56	214.4263	1.004495	1.703014	0.629555	0.370445	2.716971
1278	-1291.661	-1507.176	215.5151	1.109573	1.844048	0.635816	0.364184	1.894183
